Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,StationCity,Station.Code,Station.Location,StationState,TempAvg,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,WindSpeed,Population,lat,lon
0.25,2016-07-10,7,10,2016,Eugene,EUG,"Eugene, OR",Oregon,64,76,52,16,7.41,159190,44.0520691,-123.08675359999998
0.0,2016-07-17,7,17,2016,Eugene,EUG,"Eugene, OR",Oregon,65,78,51,17,5.3,159190,44.0520691,-123.08675359999998
0.0,2016-07-24,7,24,2016,Eugene,EUG,"Eugene, OR",Oregon,67,80,53,20,6.34,159190,44.0520691,-123.08675359999998
0.0,2016-07-31,7,31,2016,Eugene,EUG,"Eugene, OR",Oregon,72,90,53,14,7.42,159190,44.0520691,-123.08675359999998
0.0,2016-08-07,8,7,2016,Eugene,EUG,"Eugene, OR",Oregon,66,84,48,19,6.24,159190,44.0520691,-123.08675359999998
0.0,2016-08-14,8,14,2016,Eugene,EUG,"Eugene, OR",Oregon,70,87,52,25,4.58,159190,44.0520691,-123.08675359999998
0.0,2016-08-21,8,21,2016,Eugene,EUG,"Eugene, OR",Oregon,73,93,52,23,5.8,159190,44.0520691,-123.08675359999998
0.0,2016-08-28,8,28,2016,Eugene,EUG,"Eugene, OR",Oregon,70,89,51,16,7.08,159190,44.0520691,-123.08675359999998
0.03,2016-09-04,9,4,2016,Eugene,EUG,"Eugene, OR",Oregon,61,74,47,30,3.27,159190,44.0520691,-123.08675359999998
0.7,2016-09-11,9,11,2016,Eugene,EUG,"Eugene, OR",Oregon,64,79,48,8,5.95,159190,44.0520691,-123.08675359999998
0.03,2016-09-18,9,18,2016,Eugene,EUG,"Eugene, OR",Oregon,62,80,44,13,5.44,159190,44.0520691,-123.08675359999998
0.02,2016-09-25,9,25,2016,Eugene,EUG,"Eugene, OR",Oregon,59,72,45,20,4.58,159190,44.0520691,-123.08675359999998
0.41,2016-10-02,10,2,2016,Eugene,EUG,"Eugene, OR",Oregon,55,63,47,18,7.85,159190,44.0520691,-123.08675359999998
0.71,2016-10-09,10,9,2016,Eugene,EUG,"Eugene, OR",Oregon,59,66,51,20,7.15,159190,44.0520691,-123.08675359999998
3.9,2016-10-16,10,16,2016,Eugene,EUG,"Eugene, OR",Oregon,55,61,48,24,8.97,159190,44.0520691,-123.08675359999998
2.49,2016-10-23,10,23,2016,Eugene,EUG,"Eugene, OR",Oregon,54,60,47,17,5.44,159190,44.0520691,-123.08675359999998
2.36,2016-10-30,10,30,2016,Eugene,EUG,"Eugene, OR",Oregon,54,61,47,16,4.22,159190,44.0520691,-123.08675359999998
0.82,2016-11-06,11,6,2016,Eugene,EUG,"Eugene, OR",Oregon,54,64,45,20,5.01,159190,44.0520691,-123.08675359999998
0.19,2016-11-13,11,13,2016,Eugene,EUG,"Eugene, OR",Oregon,55,62,46,18,1.97,159190,44.0520691,-123.08675359999998
1.24,2016-11-20,11,20,2016,Eugene,EUG,"Eugene, OR",Oregon,49,55,42,16,6.14,159190,44.0520691,-123.08675359999998
1.86,2016-11-27,11,27,2016,Eugene,EUG,"Eugene, OR",Oregon,47,53,41,18,9.37,159190,44.0520691,-123.08675359999998
0.55,2016-12-04,12,4,2016,Eugene,EUG,"Eugene, OR",Oregon,42,48,34,18,5.05,159190,44.0520691,-123.08675359999998
2.22,2016-12-11,12,11,2016,Eugene,EUG,"Eugene, OR",Oregon,38,42,34,15,6.58,159190,44.0520691,-123.08675359999998
1.45,2016-12-18,12,18,2016,Eugene,EUG,"Eugene, OR",Oregon,31,35,26,18,3.4,159190,44.0520691,-123.08675359999998
0.67,2016-12-25,12,25,2016,Eugene,EUG,"Eugene, OR",Oregon,36,43,29,17,4.54,159190,44.0520691,-123.08675359999998
0.21,2017-01-01,1,1,2017,Eugene,EUG,"Eugene, OR",Oregon,38,44,31,11,4.86,159190,44.0520691,-123.08675359999998
0.01,2016-01-03,1,3,2016,Medford,MFR,"Medford, OR",Oregon,34,43,24,9,3.4,77677,42.3265152,-122.8755949
0.15,2016-01-10,1,10,2016,Medford,MFR,"Medford, OR",Oregon,42,51,31,18,2.35,77677,42.3265152,-122.8755949
2.3,2016-01-17,1,17,2016,Medford,MFR,"Medford, OR",Oregon,43,51,34,18,2.91,77677,42.3265152,-122.8755949
0.99,2016-01-24,1,24,2016,Medford,MFR,"Medford, OR",Oregon,45,52,38,16,3.25,77677,42.3265152,-122.8755949
0.77,2016-01-31,1,31,2016,Medford,MFR,"Medford, OR",Oregon,45,53,37,26,1.14,77677,42.3265152,-122.8755949
0.25,2016-02-07,2,7,2016,Medford,MFR,"Medford, OR",Oregon,43,52,34,19,1.0,77677,42.3265152,-122.8755949
0.02,2016-02-14,2,14,2016,Medford,MFR,"Medford, OR",Oregon,52,64,40,17,1.28,77677,42.3265152,-122.8755949
0.6,2016-02-21,2,21,2016,Medford,MFR,"Medford, OR",Oregon,47,54,38,22,1.44,77677,42.3265152,-122.8755949
0.16,2016-02-28,2,28,2016,Medford,MFR,"Medford, OR",Oregon,48,60,36,19,1.08,77677,42.3265152,-122.8755949
0.67,2016-03-06,3,6,2016,Medford,MFR,"Medford, OR",Oregon,52,63,40,24,2.46,77677,42.3265152,-122.8755949
0.93,2016-03-13,3,13,2016,Medford,MFR,"Medford, OR",Oregon,48,55,39,26,2.48,77677,42.3265152,-122.8755949
0.32,2016-03-20,3,20,2016,Medford,MFR,"Medford, OR",Oregon,53,64,41,28,1.85,77677,42.3265152,-122.8755949
0.53,2016-03-27,3,27,2016,Medford,MFR,"Medford, OR",Oregon,49,56,41,23,2.62,77677,42.3265152,-122.8755949
0.0,2016-04-03,4,3,2016,Medford,MFR,"Medford, OR",Oregon,61,77,44,31,2.73,77677,42.3265152,-122.8755949
0.0,2016-04-10,4,10,2016,Medford,MFR,"Medford, OR",Oregon,62,78,45,28,2.32,77677,42.3265152,-122.8755949
0.58,2016-04-17,4,17,2016,Medford,MFR,"Medford, OR",Oregon,56,69,42,26,2.95,77677,42.3265152,-122.8755949
0.27,2016-04-24,4,24,2016,Medford,MFR,"Medford, OR",Oregon,60,72,47,31,2.6,77677,42.3265152,-122.8755949
0.0,2016-05-01,5,1,2016,Medford,MFR,"Medford, OR",Oregon,61,82,40,17,2.9,77677,42.3265152,-122.8755949
0.1,2016-05-08,5,8,2016,Medford,MFR,"Medford, OR",Oregon,64,75,52,32,2.61,77677,42.3265152,-122.8755949
0.07,2016-05-15,5,15,2016,Medford,MFR,"Medford, OR",Oregon,65,80,50,28,2.84,77677,42.3265152,-122.8755949
0.16,2016-05-22,5,22,2016,Medford,MFR,"Medford, OR",Oregon,60,71,48,31,3.77,77677,42.3265152,-122.8755949
0.0,2016-05-29,5,29,2016,Medford,MFR,"Medford, OR",Oregon,61,76,46,34,3.44,77677,42.3265152,-122.8755949
0.0,2016-06-05,6,5,2016,Medford,MFR,"Medford, OR",Oregon,77,95,59,32,2.66,77677,42.3265152,-122.8755949
0.0,2016-06-12,6,12,2016,Medford,MFR,"Medford, OR",Oregon,70,85,55,32,5.25,77677,42.3265152,-122.8755949
0.57,2016-06-19,6,19,2016,Medford,MFR,"Medford, OR",Oregon,60,70,49,30,3.28,77677,42.3265152,-122.8755949
0.0,2016-06-26,6,26,2016,Medford,MFR,"Medford, OR",Oregon,70,87,53,32,4.12,77677,42.3265152,-122.8755949
0.0,2016-07-03,7,3,2016,Medford,MFR,"Medford, OR",Oregon,77,94,59,33,3.73,77677,42.3265152,-122.8755949
0.45,2016-07-10,7,10,2016,Medford,MFR,"Medford, OR",Oregon,69,81,56,33,4.37,77677,42.3265152,-122.8755949
0.0,2016-07-17,7,17,2016,Medford,MFR,"Medford, OR",Oregon,71,87,55,32,4.48,77677,42.3265152,-122.8755949
0.0,2016-07-24,7,24,2016,Medford,MFR,"Medford, OR",Oregon,73,89,57,31,4.27,77677,42.3265152,-122.8755949
0.0,2016-07-31,7,31,2016,Medford,MFR,"Medford, OR",Oregon,81,99,62,33,2.91,77677,42.3265152,-122.8755949
0.0,2016-08-07,8,7,2016,Medford,MFR,"Medford, OR",Oregon,75,93,57,32,3.51,77677,42.3265152,-122.8755949
0.0,2016-08-14,8,14,2016,Medford,MFR,"Medford, OR",Oregon,77,95,60,32,3.0,77677,42.3265152,-122.8755949
0.0,2016-08-21,8,21,2016,Medford,MFR,"Medford, OR",Oregon,83,102,63,32,2.12,77677,42.3265152,-122.8755949
0.0,2016-08-28,8,28,2016,Medford,MFR,"Medford, OR",Oregon,76,96,56,31,1.85,77677,42.3265152,-122.8755949
0.0,2016-09-04,9,4,2016,Medford,MFR,"Medford, OR",Oregon,65,77,53,32,2.9,77677,42.3265152,-122.8755949
0.0,2016-09-11,9,11,2016,Medford,MFR,"Medford, OR",Oregon,69,88,49,31,1.84,77677,42.3265152,-122.8755949
0.0,2016-09-18,9,18,2016,Medford,MFR,"Medford, OR",Oregon,69,87,50,23,1.55,77677,42.3265152,-122.8755949
0.01,2016-09-25,9,25,2016,Medford,MFR,"Medford, OR",Oregon,63,76,49,22,2.57,77677,42.3265152,-122.8755949
0.16,2016-10-02,10,2,2016,Medford,MFR,"Medford, OR",Oregon,54,63,44,30,2.25,77677,42.3265152,-122.8755949
0.19,2016-10-09,10,9,2016,Medford,MFR,"Medford, OR",Oregon,60,70,49,24,1.4,77677,42.3265152,-122.8755949
3.38,2016-10-16,10,16,2016,Medford,MFR,"Medford, OR",Oregon,58,66,49,25,0.98,77677,42.3265152,-122.8755949
0.48,2016-10-23,10,23,2016,Medford,MFR,"Medford, OR",Oregon,52,62,42,25,1.12,77677,42.3265152,-122.8755949
1.28,2016-10-30,10,30,2016,Medford,MFR,"Medford, OR",Oregon,52,59,45,23,1.72,77677,42.3265152,-122.8755949
0.25,2016-11-06,11,6,2016,Medford,MFR,"Medford, OR",Oregon,53,64,41,27,0.66,77677,42.3265152,-122.8755949
0.0,2016-11-13,11,13,2016,Medford,MFR,"Medford, OR",Oregon,55,65,45,25,0.8,77677,42.3265152,-122.8755949
0.67,2016-11-20,11,20,2016,Medford,MFR,"Medford, OR",Oregon,48,55,40,26,3.07,77677,42.3265152,-122.8755949
0.54,2016-11-27,11,27,2016,Medford,MFR,"Medford, OR",Oregon,46,53,39,21,4.58,77677,42.3265152,-122.8755949
0.19,2016-12-04,12,4,2016,Medford,MFR,"Medford, OR",Oregon,41,45,35,19,0.97,77677,42.3265152,-122.8755949
0.86,2016-12-11,12,11,2016,Medford,MFR,"Medford, OR",Oregon,39,45,32,15,2.01,77677,42.3265152,-122.8755949
2.39,2016-12-18,12,18,2016,Medford,MFR,"Medford, OR",Oregon,37,43,30,19,1.35,77677,42.3265152,-122.8755949
1.09,2016-12-25,12,25,2016,Medford,MFR,"Medford, OR",Oregon,36,42,29,18,1.04,77677,42.3265152,-122.8755949
0.03,2017-01-01,1,1,2017,Medford,MFR,"Medford, OR",Oregon,35,39,30,7,1.8,77677,42.3265152,-122.8755949
0.31,2016-01-03,1,3,2016,Portland,PDX,"Portland, OR",Oregon,32,35,29,9,19.93,609456,45.523062200000005,-122.6764816
0.21,2016-01-10,1,10,2016,Portland,PDX,"Portland, OR",Oregon,38,44,31,10,4.9,609456,45.523062200000005,-122.6764816
3.68,2016-01-17,1,17,2016,Portland,PDX,"Portland, OR",Oregon,43,46,40,12,10.4,609456,45.523062200000005,-122.6764816
1.8,2016-01-24,1,24,2016,Portland,PDX,"Portland, OR",Oregon,47,51,42,12,7.34,609456,45.523062200000005,-122.6764816
1.23,2016-01-31,1,31,2016,Portland,PDX,"Portland, OR",Oregon,47,51,42,14,7.25,609456,45.523062200000005,-122.6764816
0.83,2016-02-07,2,7,2016,Portland,PDX,"Portland, OR",Oregon,46,53,40,18,5.67,609456,45.523062200000005,-122.6764816
0.85,2016-02-14,2,14,2016,Portland,PDX,"Portland, OR",Oregon,51,58,44,13,6.67,609456,45.523062200000005,-122.6764816
1.51,2016-02-21,2,21,2016,Portland,PDX,"Portland, OR",Oregon,49,55,43,15,5.25,609456,45.523062200000005,-122.6764816
0.59,2016-02-28,2,28,2016,Portland,PDX,"Portland, OR",Oregon,50,59,40,13,5.35,609456,45.523062200000005,-122.6764816
1.3,2016-03-06,3,6,2016,Portland,PDX,"Portland, OR",Oregon,52,58,45,14,8.86,609456,45.523062200000005,-122.6764816
2.04,2016-03-13,3,13,2016,Portland,PDX,"Portland, OR",Oregon,47,52,42,15,8.88,609456,45.523062200000005,-122.6764816
0.88,2016-03-20,3,20,2016,Portland,PDX,"Portland, OR",Oregon,50,57,42,15,9.38,609456,45.523062200000005,-122.6764816
0.51,2016-03-27,3,27,2016,Portland,PDX,"Portland, OR",Oregon,50,55,43,20,6.27,609456,45.523062200000005,-122.6764816
0.06,2016-04-03,4,3,2016,Portland,PDX,"Portland, OR",Oregon,59,73,45,27,3.96,609456,45.523062200000005,-122.6764816
0.05,2016-04-10,4,10,2016,Portland,PDX,"Portland, OR",Oregon,59,70,47,18,3.65,609456,45.523062200000005,-122.6764816
1.03,2016-04-17,4,17,2016,Portland,PDX,"Portland, OR",Oregon,55,64,45,18,4.84,609456,45.523062200000005,-122.6764816
0.72,2016-04-24,4,24,2016,Portland,PDX,"Portland, OR",Oregon,62,74,51,24,3.07,609456,45.523062200000005,-122.6764816
0.0,2016-05-01,5,1,2016,Portland,PDX,"Portland, OR",Oregon,64,82,46,8,5.8,609456,45.523062200000005,-122.6764816
0.09,2016-05-08,5,8,2016,Portland,PDX,"Portland, OR",Oregon,65,76,53,31,6.57,609456,45.523062200000005,-122.6764816
0.74,2016-05-15,5,15,2016,Portland,PDX,"Portland, OR",Oregon,63,75,51,29,3.57,609456,45.523062200000005,-122.6764816
0.83,2016-05-22,5,22,2016,Portland,PDX,"Portland, OR",Oregon,59,65,52,27,4.35,609456,45.523062200000005,-122.6764816
0.06,2016-05-29,5,29,2016,Portland,PDX,"Portland, OR",Oregon,60,68,52,31,4.32,609456,45.523062200000005,-122.6764816
0.19,2016-06-05,6,5,2016,Portland,PDX,"Portland, OR",Oregon,74,87,60,27,4.64,609456,45.523062200000005,-122.6764816
0.3,2016-06-12,6,12,2016,Portland,PDX,"Portland, OR",Oregon,65,74,55,29,5.28,609456,45.523062200000005,-122.6764816
0.36,2016-06-19,6,19,2016,Portland,PDX,"Portland, OR",Oregon,59,68,50,27,3.67,609456,45.523062200000005,-122.6764816
0.57,2016-06-26,6,26,2016,Portland,PDX,"Portland, OR",Oregon,66,77,55,29,5.08,609456,45.523062200000005,-122.6764816
0.0,2016-07-03,7,3,2016,Portland,PDX,"Portland, OR",Oregon,69,80,57,31,6.16,609456,45.523062200000005,-122.6764816
0.35,2016-07-10,7,10,2016,Portland,PDX,"Portland, OR",Oregon,66,73,57,24,5.3,609456,45.523062200000005,-122.6764816
0.01,2016-07-17,7,17,2016,Portland,PDX,"Portland, OR",Oregon,67,75,58,31,4.87,609456,45.523062200000005,-122.6764816
0.3,2016-07-24,7,24,2016,Portland,PDX,"Portland, OR",Oregon,70,80,60,30,4.24,609456,45.523062200000005,-122.6764816
0.0,2016-07-31,7,31,2016,Portland,PDX,"Portland, OR",Oregon,73,86,60,32,6.47,609456,45.523062200000005,-122.6764816
0.0,2016-08-07,8,7,2016,Portland,PDX,"Portland, OR",Oregon,68,79,57,30,6.27,609456,45.523062200000005,-122.6764816
0.09,2016-08-14,8,14,2016,Portland,PDX,"Portland, OR",Oregon,72,84,61,30,4.65,609456,45.523062200000005,-122.6764816
0.0,2016-08-21,8,21,2016,Portland,PDX,"Portland, OR",Oregon,76,90,60,28,5.71,609456,45.523062200000005,-122.6764816
0.0,2016-08-28,8,28,2016,Portland,PDX,"Portland, OR",Oregon,72,87,58,31,4.84,609456,45.523062200000005,-122.6764816
0.61,2016-09-04,9,4,2016,Portland,PDX,"Portland, OR",Oregon,62,70,53,26,4.12,609456,45.523062200000005,-122.6764816
0.16,2016-09-11,9,11,2016,Portland,PDX,"Portland, OR",Oregon,65,76,54,30,3.55,609456,45.523062200000005,-122.6764816
0.88,2016-09-18,9,18,2016,Portland,PDX,"Portland, OR",Oregon,65,77,52,20,2.7,609456,45.523062200000005,-122.6764816
0.04,2016-09-25,9,25,2016,Portland,PDX,"Portland, OR",Oregon,60,70,50,24,2.92,609456,45.523062200000005,-122.6764816
0.34,2016-10-02,10,2,2016,Portland,PDX,"Portland, OR",Oregon,57,62,51,16,6.15,609456,45.523062200000005,-122.6764816
1.76,2016-10-09,10,9,2016,Portland,PDX,"Portland, OR",Oregon,58,63,53,19,6.17,609456,45.523062200000005,-122.6764816
3.27,2016-10-16,10,16,2016,Portland,PDX,"Portland, OR",Oregon,55,63,48,16,8.32,609456,45.523062200000005,-122.6764816
1.57,2016-10-23,10,23,2016,Portland,PDX,"Portland, OR",Oregon,56,62,50,14,5.31,609456,45.523062200000005,-122.6764816
1.18,2016-10-30,10,30,2016,Portland,PDX,"Portland, OR",Oregon,56,61,50,12,7.1,609456,45.523062200000005,-122.6764816
1.11,2016-11-06,11,6,2016,Portland,PDX,"Portland, OR",Oregon,56,63,49,12,6.66,609456,45.523062200000005,-122.6764816
0.22,2016-11-13,11,13,2016,Portland,PDX,"Portland, OR",Oregon,56,64,49,13,4.98,609456,45.523062200000005,-122.6764816
1.46,2016-11-20,11,20,2016,Portland,PDX,"Portland, OR",Oregon,50,54,44,14,8.91,609456,45.523062200000005,-122.6764816
3.75,2016-11-27,11,27,2016,Portland,PDX,"Portland, OR",Oregon,49,53,44,16,8.77,609456,45.523062200000005,-122.6764816
0.78,2016-12-04,12,4,2016,Portland,PDX,"Portland, OR",Oregon,44,48,39,20,4.22,609456,45.523062200000005,-122.6764816
1.75,2016-12-11,12,11,2016,Portland,PDX,"Portland, OR",Oregon,36,40,32,16,10.52,609456,45.523062200000005,-122.6764816
0.08,2016-12-18,12,18,2016,Portland,PDX,"Portland, OR",Oregon,33,38,29,13,6.42,609456,45.523062200000005,-122.6764816
1.52,2016-12-25,12,25,2016,Portland,PDX,"Portland, OR",Oregon,38,44,30,18,3.44,609456,45.523062200000005,-122.6764816
0.48,2017-01-01,1,1,2017,Portland,PDX,"Portland, OR",Oregon,37,42,32,22,3.25,609456,45.523062200000005,-122.6764816
0.29,2016-01-03,1,3,2016,Salem,SLE,"Salem, OR",Oregon,32,38,25,34,7.13,160614,44.9428975,-123.0350963
0.27,2016-01-10,1,10,2016,Salem,SLE,"Salem, OR",Oregon,37,42,32,12,1.0,160614,44.9428975,-123.0350963
3.38,2016-01-17,1,17,2016,Salem,SLE,"Salem, OR",Oregon,44,50,38,17,4.98,160614,44.9428975,-123.0350963
2.22,2016-01-24,1,24,2016,Salem,SLE,"Salem, OR",Oregon,47,52,42,17,4.11,160614,44.9428975,-123.0350963
1.66,2016-01-31,1,31,2016,Salem,SLE,"Salem, OR",Oregon,48,55,41,18,5.74,160614,44.9428975,-123.0350963
0.44,2016-02-07,2,7,2016,Salem,SLE,"Salem, OR",Oregon,46,53,38,22,6.12,160614,44.9428975,-123.0350963
0.72,2016-02-14,2,14,2016,Salem,SLE,"Salem, OR",Oregon,50,58,41,16,5.92,160614,44.9428975,-123.0350963
1.15,2016-02-21,2,21,2016,Salem,SLE,"Salem, OR",Oregon,49,55,42,16,5.97,160614,44.9428975,-123.0350963
0.49,2016-02-28,2,28,2016,Salem,SLE,"Salem, OR",Oregon,49,59,38,18,3.52,160614,44.9428975,-123.0350963
1.35,2016-03-06,3,6,2016,Salem,SLE,"Salem, OR",Oregon,52,59,44,17,7.01,160614,44.9428975,-123.0350963
2.73,2016-03-13,3,13,2016,Salem,SLE,"Salem, OR",Oregon,47,54,39,18,9.38,160614,44.9428975,-123.0350963
1.13,2016-03-20,3,20,2016,Salem,SLE,"Salem, OR",Oregon,49,58,40,21,5.65,160614,44.9428975,-123.0350963
1.15,2016-03-27,3,27,2016,Salem,SLE,"Salem, OR",Oregon,48,55,41,19,7.57,160614,44.9428975,-123.0350963
0.0,2016-04-03,4,3,2016,Salem,SLE,"Salem, OR",Oregon,58,74,42,22,0.4,160614,44.9428975,-123.0350963
0.01,2016-04-10,4,10,2016,Salem,SLE,"Salem, OR",Oregon,58,72,44,23,2.94,160614,44.9428975,-123.0350963
1.0,2016-04-17,4,17,2016,Salem,SLE,"Salem, OR",Oregon,54,65,44,25,5.6,160614,44.9428975,-123.0350963
0.95,2016-04-24,4,24,2016,Salem,SLE,"Salem, OR",Oregon,60,72,47,24,3.08,160614,44.9428975,-123.0350963
0.0,2016-05-01,5,1,2016,Salem,SLE,"Salem, OR",Oregon,65,83,47,36,6.3,160614,44.9428975,-123.0350963
0.05,2016-05-08,5,8,2016,Salem,SLE,"Salem, OR",Oregon,63,75,50,32,5.54,160614,44.9428975,-123.0350963
0.5,2016-05-15,5,15,2016,Salem,SLE,"Salem, OR",Oregon,60,74,47,24,2.61,160614,44.9428975,-123.0350963
0.61,2016-05-22,5,22,2016,Salem,SLE,"Salem, OR",Oregon,57,65,49,22,4.68,160614,44.9428975,-123.0350963
0.01,2016-05-29,5,29,2016,Salem,SLE,"Salem, OR",Oregon,59,68,49,28,4.22,160614,44.9428975,-123.0350963
0.19,2016-06-05,6,5,2016,Salem,SLE,"Salem, OR",Oregon,72,87,57,30,4.2,160614,44.9428975,-123.0350963
0.18,2016-06-12,6,12,2016,Salem,SLE,"Salem, OR",Oregon,65,76,52,29,4.94,160614,44.9428975,-123.0350963
0.24,2016-06-19,6,19,2016,Salem,SLE,"Salem, OR",Oregon,58,68,48,26,5.15,160614,44.9428975,-123.0350963
0.39,2016-06-26,6,26,2016,Salem,SLE,"Salem, OR",Oregon,65,77,51,24,4.54,160614,44.9428975,-123.0350963
0.0,2016-07-03,7,3,2016,Salem,SLE,"Salem, OR",Oregon,69,83,55,22,5.73,160614,44.9428975,-123.0350963
0.45,2016-07-10,7,10,2016,Salem,SLE,"Salem, OR",Oregon,65,75,55,21,7.4,160614,44.9428975,-123.0350963
0.0,2016-07-17,7,17,2016,Salem,SLE,"Salem, OR",Oregon,66,77,55,31,4.97,160614,44.9428975,-123.0350963
0.0,2016-07-24,7,24,2016,Salem,SLE,"Salem, OR",Oregon,69,81,56,25,4.47,160614,44.9428975,-123.0350963
0.0,2016-07-31,7,31,2016,Salem,SLE,"Salem, OR",Oregon,73,89,56,33,5.72,160614,44.9428975,-123.0350963
0.0,2016-08-07,8,7,2016,Salem,SLE,"Salem, OR",Oregon,68,83,53,27,6.0,160614,44.9428975,-123.0350963
0.24,2016-08-14,8,14,2016,Salem,SLE,"Salem, OR",Oregon,71,85,57,32,3.24,160614,44.9428975,-123.0350963
0.0,2016-08-21,8,21,2016,Salem,SLE,"Salem, OR",Oregon,75,93,56,34,4.8,160614,44.9428975,-123.0350963
0.0,2016-08-28,8,28,2016,Salem,SLE,"Salem, OR",Oregon,72,89,56,23,5.07,160614,44.9428975,-123.0350963
0.24,2016-09-04,9,4,2016,Salem,SLE,"Salem, OR",Oregon,61,71,51,27,3.57,160614,44.9428975,-123.0350963
0.11,2016-09-11,9,11,2016,Salem,SLE,"Salem, OR",Oregon,65,78,50,21,4.52,160614,44.9428975,-123.0350963
0.72,2016-09-18,9,18,2016,Salem,SLE,"Salem, OR",Oregon,63,78,48,13,3.58,160614,44.9428975,-123.0350963
0.47,2016-09-25,9,25,2016,Salem,SLE,"Salem, OR",Oregon,59,71,46,24,3.82,160614,44.9428975,-123.0350963
0.49,2016-10-02,10,2,2016,Salem,SLE,"Salem, OR",Oregon,55,61,48,17,7.35,160614,44.9428975,-123.0350963
1.68,2016-10-09,10,9,2016,Salem,SLE,"Salem, OR",Oregon,58,63,52,18,7.01,160614,44.9428975,-123.0350963
5.11,2016-10-16,10,16,2016,Salem,SLE,"Salem, OR",Oregon,54,62,46,18,9.52,160614,44.9428975,-123.0350963
1.93,2016-10-23,10,23,2016,Salem,SLE,"Salem, OR",Oregon,54,60,47,17,4.95,160614,44.9428975,-123.0350963
1.64,2016-10-30,10,30,2016,Salem,SLE,"Salem, OR",Oregon,55,61,48,20,4.31,160614,44.9428975,-123.0350963
1.0,2016-11-06,11,6,2016,Salem,SLE,"Salem, OR",Oregon,55,63,47,19,4.58,160614,44.9428975,-123.0350963
0.28,2016-11-13,11,13,2016,Salem,SLE,"Salem, OR",Oregon,53,62,45,14,2.94,160614,44.9428975,-123.0350963
1.55,2016-11-20,11,20,2016,Salem,SLE,"Salem, OR",Oregon,50,55,44,20,7.17,160614,44.9428975,-123.0350963
3.89,2016-11-27,11,27,2016,Salem,SLE,"Salem, OR",Oregon,48,53,43,18,8.87,160614,44.9428975,-123.0350963
0.63,2016-12-04,12,4,2016,Salem,SLE,"Salem, OR",Oregon,44,48,39,19,6.65,160614,44.9428975,-123.0350963
2.38,2016-12-11,12,11,2016,Salem,SLE,"Salem, OR",Oregon,38,43,33,25,6.55,160614,44.9428975,-123.0350963
0.55,2016-12-18,12,18,2016,Salem,SLE,"Salem, OR",Oregon,31,36,25,24,3.85,160614,44.9428975,-123.0350963
0.97,2016-12-25,12,25,2016,Salem,SLE,"Salem, OR",Oregon,37,43,29,20,4.74,160614,44.9428975,-123.0350963
0.62,2017-01-01,1,1,2017,Salem,SLE,"Salem, OR",Oregon,37,43,31,12,4.61,160614,44.9428975,-123.0350963
0.0,2016-01-03,1,3,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,34,41,25,27,8.3,118577,40.6084305,-75.4901833
1.07,2016-01-10,1,10,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,32,43,20,21,4.77,118577,40.6084305,-75.4901833
0.35,2016-01-17,1,17,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,31,39,22,23,6.05,118577,40.6084305,-75.4901833
1.75,2016-01-24,1,24,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,24,31,16,22,10.18,118577,40.6084305,-75.4901833
0.0,2016-01-31,1,31,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,28,41,15,28,3.14,118577,40.6084305,-75.4901833
0.91,2016-02-07,2,7,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,38,48,26,22,3.18,118577,40.6084305,-75.4901833
0.21,2016-02-14,2,14,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,23,28,17,22,8.78,118577,40.6084305,-75.4901833
1.55,2016-02-21,2,21,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,34,44,23,22,5.48,118577,40.6084305,-75.4901833
3.16,2016-02-28,2,28,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,40,51,29,17,8.84,118577,40.6084305,-75.4901833
0.07,2016-03-06,3,6,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,37,47,26,18,5.86,118577,40.6084305,-75.4901833
0.06,2016-03-13,3,13,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,53,70,36,23,4.37,118577,40.6084305,-75.4901833
0.35,2016-03-20,3,20,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,45,54,36,17,5.38,118577,40.6084305,-75.4901833
0.05,2016-03-27,3,27,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,47,61,32,19,6.12,118577,40.6084305,-75.4901833
0.18,2016-04-03,4,3,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,52,61,43,26,10.16,118577,40.6084305,-75.4901833
0.88,2016-04-10,4,10,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,38,48,29,23,7.17,118577,40.6084305,-75.4901833
0.3,2016-04-17,4,17,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,50,65,34,14,3.02,118577,40.6084305,-75.4901833
0.03,2016-04-24,4,24,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,58,73,43,28,4.78,118577,40.6084305,-75.4901833
